Name,Date,Invoice_Number,Memo,Item,Qty,Sales_Price,Description
FCS - Foshan City State Essence,10/29/2021,16616.0,S/N 330104190,OCE,1.0,2400.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,W/SR5050,RICOH,1.0,2000.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,FINISHER W/PRO8100,RICOH,1.0,0.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,FINISHER W/19994,RICOH,1.0,0.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,S/N G677L600044,SAVIN,1.0,2150.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,S/N C268Q110316 FINISHER W/MP9003,SAVIN,1.0,0.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,S/N G677L600040,SAVIN,1.0,2150.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,S/N C267Q510014 FINISHER W/MP9003,SAVIN,1.0,0.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,10/19/2021,RICOH,1.0,300.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,10/19/2021,RICOH,1.0,300.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,NO TONER,RICOH,1.0,100.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,W/SR4060,RICOH,1.0,1850.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,FINISHER,RICOH,1.0,0.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,10/19/2021,RICOH,1.0,300.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,10/19/2021,SHARP,1.0,600.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,10/19/2021,SHARP,1.0,600.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,W/SR4120,LANIER,1.0,1850.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,FINISHER,LANIER,1.0,0.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,W/SR4120,LANIER,1.0,1850.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,FINISHER,LANIER,1.0,0.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,W/SR4120,LANIER,1.0,1850.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,FINISHER,LANIER,1.0,0.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,W/SR4120,LANIER,1.0,1850.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,FINISHER,LANIER,1.0,0.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,W/SR4120,LANIER,1.0,1850.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,FINISHER,LANIER,1.0,0.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,10/19/2021,SHARP,1.0,950.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,330109247,OCE,1.0,2400.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,W/SR4060,RICOH,1.0,1750.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,FINISHER,RICOH,1.0,0.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,10/19/2021,RICOH,1.0,300.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,10/19/2021,RICOH,1.0,100.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,10/19/2021,RICOH,1.0,350.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,11833,CANON,1.0,550.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,S/N 330103766  2 ROLLS  18490,OCE,1.0,2400.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,11836,CANON,1.0,550.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,S/N CFFF35299,TOSHIBA,1.0,300.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,10/19/2021,CANON,1.0,125.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,S/N CFJF66208,TOSHIBA,1.0,300.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,S/N CFHF50742,TOSHIBA,1.0,300.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,S/N CFJF66197,TOSHIBA,1.0,300.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,10/19/2021,KYOCERA,1.0,100.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,10/19/2021,RICOH,1.0,350.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,10/19/2021,CANON,1.0,125.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,10/19/2021,CANON,1.0,125.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,10/19/2021,CANON,1.0,125.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,10/19/2021,RICOH,1.0,300.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,10/19/2021,RICOH,1.0,300.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,FINISHER,RICOH,1.0,0.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,FINISHER,RICOH,1.0,0.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,LOADING W/IPPC WOOD,LOADING,1.0,1600.0,
FCS - Foshan City State Essence,10/29/2021,16616.0,FREIGHT (ESTIMATE),FREIGHT,1.0,4120.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,LOADING W/IPPC WOOD,LOADING,1.0,1600.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,FREIGHT,FREIGHT,1.0,4120.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,CANON,1.0,150.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,KONICA MINOLTA,1.0,525.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,KONICA MINOLTA,1.0,775.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,KONICA MINOLTA,1.0,525.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,KONICA MINOLTA,1.0,775.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,RICOH,1.0,1850.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,RICOH,1.0,100.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,SAVIN  Inv,1.0,100.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,SAVIN  Inv,1.0,100.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,SAVIN  Inv,1.0,400.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,LANIER,1.0,1750.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,LANIER,1.0,1750.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,CANON,1.0,150.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,CANON,1.0,150.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,SHARP,1.0,450.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,SHARP,1.0,350.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,SHARP,1.0,450.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,SHARP,1.0,600.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,SHARP,1.0,75.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,EPSON,1.0,500.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,EPSON,1.0,500.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,KONICA MINOLTA,1.0,450.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,KYOCERA,1.0,50.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,SHARP,1.0,75.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,TOSHIBA  Inv,1.0,50.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,SHARP,1.0,250.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,SHARP,1.0,250.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,SHARP,1.0,75.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,SHARP,1.0,250.0,
FCS - Foshan City State Essence,11/16/2021,16633.0,11/5/2021,SHARP,1.0,450.0,
FCS - Foshan City State Essence,2/17/2022,16803.0,LOADING W/IPPC WOOD,LOADING,1.0,1600.0,
FCS - Foshan City State Essence,2/17/2022,16803.0,FREIGHT (ESTIMATE),FREIGHT,1.0,4220.0,
FCS - Foshan City State Essence,2/17/2022,16803.0,FINISHER W/22585,SAVIN  Inv,1.0,0.0,
FCS - Foshan City State Essence,2/17/2022,16803.0,FINISHER W/22860,RICOH,1.0,0.0,
FCS - Foshan City State Essence,2/17/2022,16803.0,FINISHER W/22852,RICOH,1.0,0.0,
FCS - Foshan City State Essence,2/17/2022,16803.0,DESTINATION CHANGE,FREIGHT,1.0,2750.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,LOADING W/IPPC WOOD,LOADING,1.0,1600.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,FREIGHT (ACTUAL),FREIGHT,1.0,4900.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SAVIN  Inv,1.0,500.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SAVIN  Inv,1.0,500.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SAVIN  Inv,1.0,500.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SAVIN  Inv,1.0,500.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SAVIN  Inv,1.0,500.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SAVIN  Inv,1.0,625.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SAVIN  Inv,1.0,625.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SAVIN  Inv,1.0,625.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,KONICA MINOLTA,1.0,800.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,KONICA MINOLTA,1.0,800.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,TOSHIBA  Inv,1.0,375.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,375.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,375.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,100.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,100.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,W/MXFN19,SHARP,1.0,1075.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,FINISHER,SHARP,1.0,0.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,W/MXFN19,SHARP,1.0,1075.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,FINISHER,SHARP,1.0,0.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,W/MXFN19,SHARP,1.0,1075.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,FINISHER,SHARP,1.0,0.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,W/MXFN19,SHARP,1.0,1075.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,FINISHER,SHARP,1.0,0.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,W/MXFN19,SHARP,1.0,1075.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,FINISHER,SHARP,1.0,0.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,W/MXFN19,SHARP,1.0,1075.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,FINISHER,SHARP,1.0,0.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,W/MXFN19,SHARP,1.0,1075.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,FINISHER,SHARP,1.0,0.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,50.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,175.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,KONICA MINOLTA,1.0,800.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,KONICA MINOLTA,1.0,800.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,W/MXFN19,SHARP,1.0,1075.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,FINISHER,SHARP,1.0,0.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,W/MXFN19,SHARP,1.0,1075.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,FINISHER,SHARP,1.0,0.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,625.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,625.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,KONICA MINOLTA,1.0,800.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,KONICA MINOLTA,1.0,800.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,TOSHIBA  Inv,1.0,75.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,TOSHIBA  Inv,1.0,75.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,W/MXFN19,SHARP,1.0,1075.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,FINISHER,SHARP,1.0,0.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,525.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,600.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,175.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SAVIN  Inv,1.0,625.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,KONICA MINOLTA,1.0,800.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,SMASHED DISPLAY,TOSHIBA  Inv,1.0,75.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,TOSHIBA  Inv,1.0,75.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,TOSHIBA  Inv,1.0,375.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,375.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,NO FINISHER,SHARP,1.0,1075.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,W/MXFN19,SHARP,1.0,1075.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,FINISHER,SHARP,1.0,0.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,NO FINISHER,SHARP,1.0,1075.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,NO FINISHER,SHARP,1.0,1075.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,600.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,RICOH,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,525.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,525.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,525.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,400.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,400.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,450.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,,SHARP,1.0,350.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,FINISHERS (FOR PACKING),RICOH,2.0,0.0,
FCS - Foshan City State Essence,3/23/2022,16875.0,FREIGHT - DESITINATION CHANGE,FREIGHT,1.0,700.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,W/LCT/FINISHER,KONICA MINOLTA,1.0,2500.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,W/LCT/FINISHER,KONICA MINOLTA,1.0,2500.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,W/LCT/FINISHER,KONICA MINOLTA,1.0,2500.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,W/LCT/FINISHER,KONICA MINOLTA,1.0,2500.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,W/FINISHER/FIERY/LCT,KONICA MINOLTA,1.0,6500.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,LOADING W/IPPC WOOD,LOADING,1.0,1600.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,FREIGHT (ESTIMATE),FREIGHT,1.0,4900.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,2 ROLLS,KIP,1.0,1000.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,2 ROLLS,KIP,1.0,1000.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,2 ROLLS,KIP,1.0,1000.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,W/LCT/FIERY/FIN/2 OTHER,KONICA MINOLTA,1.0,9000.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,LCT,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,OTHER,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,FINISHER,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,OTHER,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,FIERY,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,FINISHER,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,LCT,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,OTHER,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,OTHER,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,FINISHER,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,LCT,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,FINISHER,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,LCT,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,FINISHER,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,LCT,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,FIERY (& CABLES),KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,S/N 875003197  4 ROLLS W/FIERY/SCANNER,OCE,1.0,3500.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,FIERY  S/N 160571235,OCE,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,SCANNER S/N 451020526,OCE,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,S/N875001334  6 ROLLS W/FIERY/SCANNER,OCE,1.0,3500.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,FIERY S/N 1412071714,OCE,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,S/N N/A  SCANNER,OCE,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,S/N 330810171  2 ROLLS,OCE,1.0,2600.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,S/N 1910071930  2 ROLLS,OCE,1.0,2800.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,KONICA MINOLTA,1.0,500.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,KONICA MINOLTA,1.0,500.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,KONICA MINOLTA,1.0,600.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,KONICA MINOLTA,1.0,600.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,KONICA MINOLTA,1.0,600.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,KONICA MINOLTA,1.0,600.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,KONICA MINOLTA,1.0,750.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,KONICA MINOLTA,1.0,300.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,KONICA MINOLTA,1.0,500.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,KONICA MINOLTA,1.0,500.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,KONICA MINOLTA,1.0,610.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,KONICA MINOLTA,1.0,550.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,KONICA MINOLTA,1.0,550.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,RICOH,1.0,200.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,RICOH,1.0,200.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,RICOH,1.0,200.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,RICOH,1.0,200.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,RICOH,1.0,200.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,RICOH,1.0,250.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,SHARP,1.0,525.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,SHARP,1.0,525.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,SHARP,1.0,525.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,SHARP,1.0,525.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,SHARP,1.0,525.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,W/FINISHER,SHARP,1.0,1075.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,FINISHER,SHARP,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,W/FINISHER,SHARP,1.0,1075.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,FINISHER,SHARP,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,OTHER,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,LCT,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,FINISHER,KONICA MINOLTA,1.0,0.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,RICOH,1.0,500.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,KONICA MINOLTA,1.0,550.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,KONICA MINOLTA,1.0,850.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,RICOH,1.0,200.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,RICOH,1.0,200.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,RICOH,1.0,200.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,RICOH,1.0,200.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,RICOH,1.0,200.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,RICOH,1.0,200.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,RICOH,1.0,200.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,RICOH,1.0,200.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,RICOH,1.0,200.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,SHARP,1.0,525.0,
FCS - Foshan City State Essence,4/4/2022,16899.0,,CANON,1.0,750.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,LOADING W/IPPC WOOD,LOADING,1.0,1600.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,FREIGHT,FREIGHT,1.0,4990.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,W/ACCESSORIES,CANON,1.0,6200.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,OTHER W/C8000,CANON,1.0,0.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,OTHER W/C8000,CANON,1.0,0.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,FIERY/WC8000,CANON,1.0,0.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,FINISHER W/C8000,CANON,1.0,0.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,W/ACCESSORIES,CANON,1.0,6200.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,FIERY W/C8000,CANON,1.0,0.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,OTHER W/C8000,CANON,1.0,0.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,FINISHER W/C8000,CANON,1.0,0.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,OTHER W/C8000,CANON,1.0,0.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,OTHER W/C8000,CANON,1.0,0.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,W/MXFN19,SHARP,1.0,1050.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,FINISHER W/MXM754,SHARP,1.0,0.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,,SHARP,1.0,1050.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,,SHARP,1.0,500.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,,SHARP,1.0,500.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,,SHARP,1.0,425.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,W/MXFN19,SHARP,1.0,1050.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,FINISHER W/MXM754,SHARP,1.0,0.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,W/MXFN19,SHARP,1.0,1050.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,FINISHER W/MXM754,SHARP,1.0,0.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,,KONICA MINOLTA,1.0,360.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,,KONICA MINOLTA,1.0,360.0,
FCS - Foshan City State Essence,4/12/2022,16911.0,,KONICA MINOLTA,1.0,360.0,
